RideID,PersonID,RideTypeID,Date,BikeID,Dist,Time,Ascent,E1,E2,E3,E4,MaxHR,AvHR,AvCad,MaxCad,State,Country,Notes,Gen_Notes,s_ColLineage,s_Generation,s_GUID,s_Lineage
148,1,1,23/02/2000 0:00,1,67.05,1899-12-30 03:06:24,,,,,,,,,,South Australia,Australia,Old Belair Rd-Belair NP-Priory Pl-Sturt Valley-Loftia uturn-Loftia-Wamersley's-Aldgate Valley Rd-Sturt Valley Rd-Belair NP-Old Belair Rd-Eastwood,1,,1,,
200,1,1,24/02/2000 0:00,1,42,1899-12-30 01:39:00,,,,,,,,,,South Australia,Australia,"SE reps on Waterfall gully rd, 3 plus warmup",1,,1,,
122,1,1,26/02/2000 0:00,1,75.54,1899-12-30 02:49:01,,,,,,,,,,South Australia,Australia,Old Belair Rd-Humpty Hill-Longwood Rd-Mylor-Aldgate Valley-Sturt Valley-Belair NP-Blackwood-Eastwood,1,,1,,
89,1,1,27/02/2000 0:00,1,113.73,1899-12-30 04:26:33,,,,,,,,,,South Australia,Australia,Old Belair Rd-Meadows-Macclesfield-Echunga-Balhannah-Greenhill Rd-Mt Lofty golf course-Sturt Valley Rd-Belair NP-Old Belair Rd,1,,1,,
179,1,1,29/02/2000 0:00,1,49,1899-12-30 01:47:00,,,,,,,,,,South Australia,Australia,"SE reps on Waterfall gully rd, 4 plus warmup",1,,1,,
186,1,1,1/03/2000 0:00,1,46.77,1899-12-30 01:47:38,,,,,,,,,,South Australia,Australia,Norton Summit-Montacute Rd-Eastwood,1,,1,,
192,1,1,2/03/2000 0:00,1,44.47,1899-12-30 01:47:40,,,,,,,,,,South Australia,Australia,SE reps on Norton Summit.  2 by 15min.,1,,1,,
124,1,1,4/03/2000 0:00,1,75.26,1899-12-30 02:35:27,,,,,,,,,,South Australia,Australia,Old Belair Rd-Humpty Hill-Kangarilla-Loop to Bakers Gully Rd-Blackwood-Eastwood,1,,1,,
173,1,2,5/03/2000 0:00,8,51.56,1899-12-30 03:52:25,,,,,,,,,,South Australia,Australia,Carrick Hill-Andos-Lynton-E Watiparinga-Blackwood-E Watiparinga-Lynton-Eastwood,1,,1,,
224,1,2,6/03/2000 0:00,8,31.87,1899-12-30 01:48:14,,,,,,,,,,South Australia,Australia,Andos-Lynton-E Watiparinga-Rd to Andos-Andos-Eastwood,1,,1,,
169,1,1,7/03/2000 0:00,1,52.47,1899-12-30 02:10:54,,,,,,,,,,South Australia,Australia,SE reps on Norton Summit.  2 by 15min then 1 by Waterfall Gully Rd.,1,,1,,
111,1,1,9/03/2000 0:00,1,81.5,1899-12-30 03:08:34,,,,,,,,,,South Australia,Australia,Norton Summit-Lobethal Rd-Burdett Rd-Pound Rd-Monacute Rd-small hills to Portrush-Goodwood-O'Neil-Belair-Old Belair-Eastwood,1,,1,,
123,1,1,11/03/2000 0:00,1,75.32,1899-12-30 02:46:35,,,,,,,,,,South Australia,Australia,Old Belair Rd-Humpty Hill-Kangarilla-Loop to Bakers Gully Rd-Blackwood-Eastwood,1,,1,,
201,1,1,16/03/2000 0:00,1,41.75,1899-12-30 01:54:06,,,,,,,,,,South Australia,Australia,"Norton Summit, 2 by 20min se reps.",1,,1,,
133,1,1,18/03/2000 0:00,1,73.51,1899-12-30 02:35:49,,,,,,,,,,South Australia,Australia,,1,,1,,
244,1,2,20/03/2000 0:00,8,13.73,1899-12-30 00:56:07,,,,,,,,,,South Australia,Australia,,1,,1,,
534,2,8,5/02/2001 0:00,,,1899-12-30 01:00:00,,,,,,,,,,South Australia,Australia,weights,1,,1,,
511,2,1,6/02/2001 0:00,7,73.18,1899-12-30 03:21:27,,1899-12-30 00:39:25,1899-12-30 01:07:33,1899-12-30 00:58:03,1899-12-30 00:00:00,178,,,,South Australia,Australia,(mark s and dave r)priory-flinders.Flinders-mark s-humpty hill-cherry gardens-stirling-aldgate-mt barker rd-balhannah-greenhill-rangeview-stirling-sturt valley-priory,1,,1,,
512,2,1,8/02/2001 0:00,7,44.47,1899-12-30 02:08:42,,,,,,,,,,South Australia,Australia,"(nige, dave, tim)priory-sturt valley-iron bank-morgan-scott ck rd-longwood-stock rd-mylor-aldgate-mt barker rd-kain rd-old mt barker rd-old carey gully rd-rangeview rd-greenhill-lofty-upper sturt rd-priory.",1,,1,,
513,2,1,10/02/2001 0:00,7,20,1899-12-30 01:00:00,,,,,,,,,,South Australia,Australia,strength. Priory-belair pk-railway-laffers-down old belair rd and up new belair rd-belair pk-priory.,1,,1,,
514,2,8,12/02/2001 0:00,,,1899-12-30 01:30:00,,,,,,,,,,South Australia,Australia,,1,,1,,
515,2,1,13/02/2001 0:00,7,30,1899-12-30 01:00:00,,,,,,,,,,South Australia,Australia,flinders-tim belottis-seacliff-flinders,1,,1,,
517,2,1,13/02/2001 0:00,7,54,1899-12-30 02:26:00,,1899-12-30 00:30:00,1899-12-30 01:20:00,1899-12-30 00:00:00,1899-12-30 00:00:00,,,,,South Australia,Australia,priory-flinders.flinders-glenelg-seacliff-flinders-priory.,1,,1,,
518,2,1,15/02/2001 0:00,7,44,1899-12-30 02:00:00,,1899-12-30 00:15:47,1899-12-30 00:17:39,1899-12-30 00:18:19,1899-12-30 00:01:00,,,,,South Australia,Australia,priory-flinders.flinders-megabike-goodwood rd-cross rd-unley rd-new belair rd-new belair-belair pk-priory.,1,,1,,
519,2,1,18/02/2001 0:00,7,45.6,1899-12-30 01:58:12,,1899-12-30 00:41:35,1899-12-30 00:59:16,1899-12-30 00:07:52,1899-12-30 00:00:00,,,,,South Australia,Australia,priory-stirling-rangeview-greenhill-balhannah-hahndorf-kangaroo reef-mylor-aldgate valley-priory.,1,,1,,
516,2,1,11/03/2001 0:00,7,75,1899-12-30 03:30:00,,1899-12-30 01:33:20,1899-12-30 01:06:39,1899-12-30 00:12:02,1899-12-30 00:00:13,,,,,South Australia,Australia,(dave and sonja)priory-aldgate-deviation-lobethal-woodside-hahndorf-mylor-aldgate-sturt valley-priory.,1,,1,,
521,2,1,5/04/2001 0:00,7,101.98,1899-12-30 04:03:55,,1899-12-30 00:50:55,1899-12-30 01:49:23,1899-12-30 00:48:15,1899-12-30 00:04:00,184,,,,South Australia,Australia,priory-sams-clarendon-bakers gully-chapel hill rd-wickhams-range rd -meadows-echunga-mylor-aldgate valley-stirling-ayers hil-waverley ridge-belair pk-priory,1,,1,,
520,2,1,16/04/2001 0:00,7,75,1899-12-30 03:00:00,,1899-12-30 00:56:58,1899-12-30 01:40:57,1899-12-30 00:00:54,1899-12-30 00:00:12,,,,,South Australia,Australia,kate and daves-gorge rd-birdwood-woodside via mt torrens-onkaparinga valley-aldgate-stirling-old freeway-k+d,1,,1,,
522,2,1,10/07/2001 0:00,7,41.13,1899-12-30 01:50:13,,,,,,,,,,South Australia,Australia,priory-upper sturt rd-mt lofty-greenhill rd-tregarthen-woods hill rd-lobethal rd basket-forest-deviation-range view-stirling-ayers-upper sturt rd-priory.,1,,1,,
523,2,1,18/07/2001 0:00,7,44.52,1899-12-30 02:01:26,,,,,,,,,,South Australia,Australia,priory-lofty-cold store rd-ashton-deviation-range view-bridgewater-aldgate-left at bridge-cricklewood-sturt valley-priory.,1,,1,,
524,2,1,24/07/2001 0:00,7,41.15,1899-12-30 01:49:00,,,,,,,,,,South Australia,Australia,priory-upper sturt rd-lofty-greenhill-tregarthen-woods hill rd-basket-forest-deviation-range view-stirling-sturt valley-priory,1,,1,,
525,2,1,31/07/2001 0:00,7,40,1899-12-30 01:54:00,,,,,,,,,,South Australia,Australia,priory-sturt valley-stirling-range view-deviation-basket range-left to lofty summit-cold store rd-greenhill-lofty-upper sturt-priory,1,,1,,
526,2,8,1/08/2001 0:00,,,1899-12-30 01:30:00,,,,,,,,,,South Australia,Australia,weights,1,,1,,
527,2,1,3/08/2001 0:00,7,28.63,1899-12-30 01:20:12,,,,,,,,,,South Australia,Australia,strength training.priory-belair pk-station hill-down and up new belair rd. 2x up and down station rd-priory.,1,,1,,
528,2,1,5/08/2001 0:00,7,92.81,1899-12-30 03:55:51,,,,,,,,,,South Australia,Australia,kate and daves-greenhill rd(43.00)-deviation-lobethal-onkaparinga valley-bridgewater-aldgate-stirling-sturt valley-priory.,1,,1,,
529,2,8,6/08/2001 0:00,,,1899-12-30 01:30:00,,,,,,,,,,South Australia,Australia,weights,1,,1,,
530,2,1,8/08/2001 0:00,7,45.12,1899-12-30 02:04:33,,,,,,,,,,South Australia,Australia,priory-sturt valley-stirling-picadilly-lofty-greenhill-cold store-woods hill-lobethal rd -ashton-basket-forest-deviation-rangeview-stirling-sturt valley-priory.,1,,1,,
531,2,1,11/08/2001 0:00,7,112,1899-12-30 04:11:15,,,,,,,,,,South Australia,Australia,priory-sturt valley-old mt barker-new mt barker-callington-strath-macclesfield-echunga-mylor-aldgate valley-sturt valley-priory.,1,,1,,
532,2,1,14/08/2001 0:00,7,32,1899-12-30 01:32:00,,,,,,,,,,South Australia,Australia,"strength. New belair 2x, C-hill 2x",1,,1,,
26,1,1,16/10/2001 0:00,1,80,1899-12-30 03:00:00,,,,,,0,,,,South Australia,Australia,Priory-Freeway-Greenhill-Glenelg-Seacliff-Belair-Priory,1,,1,,
27,1,1,18/10/2001 0:00,1,95,1899-12-30 03:30:00,,,,,,0,,,,South Australia,Australia,Priory-Belair-Uni-Etsa-OuterH-Glenelg-Etsa-Belair-Priory,1,,1,,
28,1,1,20/10/2001 0:00,1,58,1899-12-30 02:10:00,,,,,,0,,,,South Australia,Australia,Priory-Velocity-Seacliff-Anzac-Unley-Velocity-Priory,1,,1,,
29,1,4,21/10/2001 0:00,11,43.6,1899-12-30 01:15:00,,1899-12-30 00:00:01,1899-12-30 00:02:08,1899-12-30 00:31:13,1899-12-30 00:07:17,0,,,,South Australia,Australia,PedalPrix6hr,1,,1,,
30,1,11,23/10/2001 0:00,1,41,1899-12-30 01:40:00,,1899-12-30 00:15:11,1899-12-30 00:17:44,1899-12-30 00:00:28,1899-12-30 00:00:00,0,,,,South Australia,Australia,Priory-Belair-Uni.Uni-Freeway-Priory,1,,1,,
31,1,1,25/10/2001 0:00,1,80,1899-12-30 03:00:00,,1899-12-30 00:56:48,1899-12-30 00:24:45,1899-12-30 00:08:25,1899-12-30 00:07:47,0,,,,South Australia,Australia,Priory-Belair-Uni-Etsa-OuterH-Glenelg-Etsa-Belair,1,,1,,
32,1,1,28/10/2001 0:00,1,116,1899-12-30 04:15:00,,1899-12-30 00:31:05,1899-12-30 00:31:33,1899-12-30 00:27:15,1899-12-30 00:13:14,185,,,,South Australia,Australia,Priory-Belair-Holland-Regency Crit-Holland-Belair-Priory,1,,1,,
33,1,1,30/10/2001 0:00,1,75,1899-12-30 03:00:00,,1899-12-30 00:32:57,1899-12-30 00:18:26,1899-12-30 00:14:34,1899-12-30 00:07:30,186,,,,South Australia,Australia,Priory-Belair-Uni-Holland-Sky-Coach Rd-NS1-Lofty-Priory,1,,1,,
34,1,1,1/11/2001 0:00,1,106,1899-12-30 04:00:00,,1899-12-30 00:42:42,1899-12-30 00:26:22,1899-12-30 00:16:48,1899-12-30 00:02:56,190,,,,South Australia,Australia,Priory-Belair-Uni-Etsa-OuterH-Glenelg-Etsa-Belair-Simpson-Priory,1,,1,,
35,1,1,4/11/2001 0:00,1,111.6,1899-12-30 04:29:46,,1899-12-30 00:59:18,1899-12-30 00:48:08,1899-12-30 00:03:54,1899-12-30 00:00:27,186,,,,South Australia,Australia,Priory-Belair-Holland-Freeway-Mylor-Hahndorf-Littlehampton-Woodside-Balhannah-Greenhill Rd-Lofty-Priory,1,,1,,
36,1,1,6/11/2001 0:00,1,69.6,1899-12-30 02:18:51,,1899-12-30 00:18:53,1899-12-30 00:33:22,1899-12-30 00:05:08,1899-12-30 00:05:58,192,,,,South Australia,Australia,Clapham-Regency Crit-Clapham,1,,1,,
37,1,1,8/11/2001 0:00,1,97.7,1899-12-30 03:36:15,,1899-12-30 01:08:51,1899-12-30 00:29:19,1899-12-30 00:15:15,1899-12-30 00:08:24,189,,,,South Australia,Australia,Priory-Belair-Etsa-NortonS-Greenhill-Glenelg-Seacliff-FlindersUni-Priory,1,,1,,
38,1,1,10/11/2001 0:00,1,111.1,1899-12-30 04:03:37,,1899-12-30 01:21:24,1899-12-30 00:44:50,1899-12-30 00:07:56,1899-12-30 00:00:00,177,,,,South Australia,Australia,Priory-Belair-Unley Mobil-Belair-Humpty-Bakers Gully-Chapel Hill-McLaren Vale-Pennys Hill-Whickhams Hill-Bakers Gully-Humpty-Ironbank-Pole-Priory,1,,1,,
39,1,1,13/11/2001 0:00,1,80.3,1899-12-30 02:53:52,,1899-12-30 00:30:29,1899-12-30 00:31:26,1899-12-30 00:24:22,1899-12-30 00:28:00,191,,,,South Australia,Australia,Uni-Regency Crit-Clapham-Belair-Priory,1,,1,,
40,1,1,15/11/2001 0:00,1,59.8,1899-12-30 02:30:00,,1899-12-30 00:39:25,1899-12-30 00:21:57,1899-12-30 00:00:20,1899-12-30 00:00:00,169,,,,South Australia,Australia,Priory-Belair-Karran-Brownhill Ck-Belair-Humpty-Ironbank-Pole-Priory,1,,1,,
41,1,1,17/11/2001 0:00,1,60,1899-12-30 02:20:00,,1899-12-30 01:06:48,1899-12-30 00:51:36,1899-12-30 00:11:34,1899-12-30 00:01:41,183,,,,South Australia,Australia,Priory-Velocity-Belair-Unley-Freeway-Lofty-Uraidla-Crafers-Eastern Gate-Priory,1,,1,,
42,1,1,20/11/2001 0:00,1,65,1899-12-30 02:00:00,,1899-12-30 00:20:00,1899-12-30 00:30:00,1899-12-30 00:30:00,1899-12-30 00:07:00,192,,,,South Australia,Australia,Priory-Belair-Regency Crit-Holland,1,,1,,
43,1,1,22/11/2001 0:00,1,78,1899-12-30 03:01:45,,1899-12-30 00:45:14,1899-12-30 00:25:13,1899-12-30 00:08:33,1899-12-30 00:13:51,190,,,,South Australia,Australia,Priory-Belair-Etsa-NortonS-Greenhill-Duthy-Belair-Priory,1,,1,,
533,2,1,22/11/2001 0:00,7,36.49,1899-12-30 01:43:54,,1899-12-30 00:20:04,1899-12-30 00:53:31,1899-12-30 00:19:25,1899-12-30 00:00:26,,,,,South Australia,Australia,priory-sturt valley-old mt barker-range view-deviation-basket-ashton-stony rise rd-cold store-lofty summit-waverley-priory.,1,,1,,
44,1,1,24/11/2001 0:00,1,65.8,1899-12-30 02:39:44,,1899-12-30 00:31:51,1899-12-30 00:02:32,1899-12-30 00:00:00,1899-12-30 00:00:00,154,,,,South Australia,Australia,Priory-Velocity-Seacliff-Burbridge-Unley-Belair-Priory,1,,1,,
45,1,1,25/11/2001 0:00,1,29.5,1899-12-30 00:45:00,,,,,,0,,,,South Australia,Australia,Whitmore Square Crit,1,,1,,
46,1,1,28/11/2001 0:00,1,55,1899-12-30 02:14:00,,1899-12-30 00:21:42,1899-12-30 00:18:10,1899-12-30 00:22:21,1899-12-30 00:01:25,181,,,,South Australia,Australia,Uni-Holland-NortonS-Pound-Deviation-Rangeview-Crafers-Priory,1,,1,,
47,1,1,29/11/2001 0:00,1,99.5,1899-12-30 03:31:59,,1899-12-30 00:50:27,1899-12-30 00:37:41,1899-12-30 00:08:46,1899-12-30 00:05:01,192,,,,South Australia,Australia,Priory-Belair-Uni-Etsa-Portrush-Freeway-Lofty-Greenhill-Balhannah-Hahndorf-Mylor-Stirling-Priory,1,,1,,
48,1,1,1/12/2001 0:00,1,139.6,1899-12-30 05:15:11,,1899-12-30 01:08:24,1899-12-30 00:48:52,1899-12-30 00:04:57,1899-12-30 00:01:09,183,,,,South Australia,Australia,Priory-Belair-Holland-Glenelg-Seacliff-Maslins-McClarenVale-Clarendon-Pole-Belair-Freeway-Priory,1,,1,,
49,1,1,9/12/2001 0:00,1,62.9,1899-12-30 02:30:38,,1899-12-30 00:52:33,1899-12-30 00:13:13,1899-12-30 00:00:33,1899-12-30 00:00:00,168,,,,South Australia,Australia,Priory-Belair-Humpty-Cherry Gardens-Pole-Priory-Belair-Flinders,1,,1,,
50,1,11,10/12/2001 0:00,1,19,1899-12-30 00:58:05,,1899-12-30 00:09:00,1899-12-30 00:06:10,1899-12-30 00:10:00,1899-12-30 00:00:00,177,,,,South Australia,Australia,Uni-Priory. Lap (Duthy-Old Belair),1,,1,,
12,1,2,11/12/2001 0:00,2,47.6,1899-12-30 02:39:49,,1899-12-30 00:39:03,1899-12-30 00:27:30,1899-12-30 00:19:52,1899-12-30 00:17:39,189,,,,South Australia,Australia,Priory-Simpson-Sheps-Simpson-Priory,1,,1,,
51,1,1,13/12/2001 0:00,1,89.1,1899-12-30 03:24:53,,1899-12-30 00:54:40,1899-12-30 00:58:20,1899-12-30 00:09:55,1899-12-30 00:07:31,186,,,,South Australia,Australia,Uni-Etsa-NortonS-Flats to Grange-Henley Beach-Glenelg-Cross-Belair-Old Belair-Priory,1,,1,,
13,1,2,15/12/2001 0:00,2,37.6,1899-12-30 02:40:00,,,,,,0,,,,South Australia,Australia,Priory-Belair-Andersons-Brown Hill-Waite-Andersons-Lynton-Belair-Priory,1,,1,,
52,1,1,15/12/2001 0:00,1,75.7,1899-12-30 02:50:01,,1899-12-30 01:37:37,1899-12-30 00:45:20,1899-12-30 00:01:24,1899-12-30 00:00:00,169,,,,South Australia,Australia,Priory-Sturt Valley-Lofty-Montecute-Corkscrew-Gorge-Fox Creek-Lenswood-Deviation-Uraidla-Crafers-Priory,1,,1,,
53,1,1,18/12/2001 0:00,1,101.1,1899-12-30 03:02:30,,1899-12-30 00:41:51,1899-12-30 00:18:54,1899-12-30 00:32:06,1899-12-30 00:15:55,190,,,,South Australia,Australia,Priory-Belair-Unley-Regency Crit-Beach-Anzac-MegaBike,1,,1,,
54,1,1,20/12/2001 0:00,1,76.2,1899-12-30 02:48:43,,1899-12-30 01:02:47,1899-12-30 00:41:38,1899-12-30 00:00:51,1899-12-30 00:00:00,174,,,,South Australia,Australia,Priory-Sturt Valley-Lofty-Montecute-Corkscrew-Gorge-Fox Creek-Lenswood-Deviation-Uraidla-Crafers-Priory,1,,1,,
14,1,2,22/12/2001 0:00,2,22.8,1899-12-30 01:46:13,,1899-12-30 00:24:27,1899-12-30 00:11:05,1899-12-30 00:01:02,1899-12-30 00:00:00,172,,,,South Australia,Australia,Simpson-Blackwood-Flinders-Simpson,1,,1,,
55,1,1,23/12/2001 0:00,1,97.9,1899-12-30 03:12:03,,1899-12-30 00:46:23,1899-12-30 00:36:16,1899-12-30 00:26:18,1899-12-30 00:20:45,194,,,,South Australia,Australia,Priory-Belair-Unley-Regency Crit-Unley-Belair-Priory,1,,1,,
56,1,1,26/12/2001 0:00,1,48,1899-12-30 01:40:00,,1899-12-30 00:13:00,1899-12-30 00:05:00,1899-12-30 00:13:30,1899-12-30 00:13:30,190,,,,South Australia,Australia,Holland-Glenelg Crit-Holland,1,,1,,
57,1,1,27/12/2001 0:00,1,113.7,1899-12-30 04:15:00,,1899-12-30 01:05:07,1899-12-30 00:43:03,1899-12-30 00:18:21,1899-12-30 00:02:17,186,,,,South Australia,Australia,Priory-Blackwood-Humpty-Bakers Gully-Whickhams Hill-The Range-Pennys Hill-McClaren Vale-Chapel Hill-Bakers Gully-Humpty-Cherry Gardens-Pole-Priory,1,,1,,
58,1,1,30/12/2001 0:00,1,204.6,1899-12-30 07:15:31,,1899-12-30 02:15:14,1899-12-30 00:12:08,1899-12-30 00:00:00,1899-12-30 00:00:00,158,,,,South Australia,Australia,Priory-Mylor-Echunga-Macclesfield-Strathalbyn-Wellington-Murray Bridge-Callington-Hahndorf-Mylor-Priory,1,,1,,
11,1,10,1/01/2002 0:00,3,25,1899-12-30 01:00:00,,1899-12-30 00:09:00,1899-12-30 00:09:45,1899-12-30 00:04:12,1899-12-30 00:00:00,177,,,,South Australia,Australia,Trainer. 5min max st-10min single leg-10min pyramid gears-5min max st,1,,1,,
59,1,1,3/01/2002 0:00,1,67.8,1899-12-30 02:42:09,,1899-12-30 00:34:57,1899-12-30 00:16:19,1899-12-30 00:15:57,1899-12-30 00:18:13,192,,,,South Australia,Australia,Priory-Holland-Belair-Acklands Hill Rd-Loftia-Mylor-Aldgate Valley-Hospital Hill-Sturt Valley-Priory,132,,132,,
60,1,1,5/01/2002 0:00,1,91.9,1899-12-30 03:12:22,,1899-12-30 00:43:43,1899-12-30 00:55:50,1899-12-30 00:20:20,1899-12-30 00:02:52,184,,,,South Australia,Australia,Holland-Greenhill-Deviation-Lobethal-Gumeracha-back of Checkers-Gorge-Torrens Rd-Nth East Rd-Holland,1,,1,,
61,1,1,8/01/2002 0:00,1,78.4,1899-12-30 02:22:18,,1899-12-30 00:35:26,1899-12-30 00:30:51,1899-12-30 00:14:58,1899-12-30 00:07:46,192,,,,South Australia,Australia,Priory-Belair-Unley-Regency Crit-MegaBike,1,,1,,
62,1,1,10/01/2002 0:00,1,91.6,1899-12-30 03:29:47,,1899-12-30 00:50:24,1899-12-30 00:39:07,1899-12-30 00:30:42,1899-12-30 00:12:06,195,,,,South Australia,Australia,Priory-Belair-Duthy-Holland (on tandem)-NortonS -Portrush-Greenhill-Glenelg-Holland (off tandem)-Duthy-Old Belair-Priory,1,,1,,
63,1,1,12/01/2002 0:00,1,130,1899-12-30 04:56:00,,1899-12-30 01:11:52,1899-12-30 00:50:34,1899-12-30 00:19:35,1899-12-30 00:02:06,185,,,,South Australia,Australia,Priory-Belair-Holland-Tea Tree Gully-Range Rd-Snake Gully-Kersbrook-Checkers Hill-Hill Rd East-Kersbrook-Gorge-Corkscrew-Monecute-Lofty-Priory,1,,1,,
64,1,1,15/01/2002 0:00,1,51.6,1899-12-30 02:23:27,,1899-12-30 00:15:28,1899-12-30 00:04:40,1899-12-30 00:01:01,1899-12-30 00:00:00,172,,,,South Australia,Australia,Priory-Belair-Sheps-Sturt-Beach-Glenelg-Anzac-Cross-Unley-Belair-Priory,1,,1,,
65,1,1,16/01/2002 0:00,1,97.8,1899-12-30 03:42:53,,1899-12-30 01:08:05,1899-12-30 00:29:57,1899-12-30 00:05:12,1899-12-30 00:00:42,181,,,,South Australia,Australia,Priory-Crafers-Verdun-Woodside-Lobethal-Gumeracha-East Checkers-East Checkers-Gumeracha-Cudlee Creek-Fox Creek-Lenswood-Deviation-Uraidla-Crafers-Priory,1,,1,,
66,1,1,18/01/2002 0:00,1,99.7,1899-12-30 03:50:16,,1899-12-30 00:22:57,1899-12-30 00:16:40,1899-12-30 00:19:19,1899-12-30 00:16:49,193,,,,South Australia,Australia,Goolwa-Victor-Victor Crit-Newland Hill-Victor-Goolwa,1,,1,,
67,1,1,19/01/2002 0:00,1,174.2,1899-12-30 06:04:31,,1899-12-30 01:51:16,1899-12-30 01:10:08,1899-12-30 00:12:46,1899-12-30 00:01:19,182,,,,South Australia,Australia,Priory-Belair-Holland-Gorge-Kersbrook-Williamstown-Lyndoch-Tanunda-return via same to Gorge,1,,1,,
68,1,11,20/01/2002 0:00,1,42,1899-12-30 02:09:28,,1899-12-30 00:16:12,1899-12-30 00:04:18,1899-12-30 00:01:03,1899-12-30 00:00:00,175,,,,South Australia,Australia,Priory-Belair-Nth Adelaide (TDU final stage)-Belair-Priory,1,,1,,
69,1,1,22/01/2002 0:00,1,75.2,1899-12-30 02:38:39,,1899-12-30 00:44:00,1899-12-30 00:22:55,1899-12-30 00:01:44,1899-12-30 00:00:00,175,,,,South Australia,Australia,Priory-Belair-Humpty-Meadows-Echunga-Mylor-Aldgate-Stirling-Upper Sturt-Priory,1,,1,,
15,1,2,24/01/2002 0:00,2,15,1899-12-30 01:15:00,,,,,,0,,,,South Australia,Australia,Priory-Sturt Valley-Upper Sturt-Priory,1,,1,,
16,1,2,26/01/2002 0:00,2,30,1899-12-30 01:30:00,,1899-12-30 00:03:39,1899-12-30 00:02:56,1899-12-30 00:07:53,1899-12-30 00:16:56,193,,,,South Australia,Australia,O'Halloran Hill teams race,1,,1,,
70,1,1,28/01/2002 0:00,1,101.1,1899-12-30 03:57:17,,1899-12-30 00:51:32,1899-12-30 00:20:03,1899-12-30 00:01:25,1899-12-30 00:00:00,170,,,,South Australia,Australia,Priory-Longwood-Mylor-Echunga-Meadows-Ashbourne-Strath-Macclesfield-Echunga-Mylor-Longwood-Priory,1,,1,,
71,1,1,29/01/2002 0:00,1,62,1899-12-30 02:22:26,,1899-12-30 00:30:00,1899-12-30 00:30:00,1899-12-30 00:05:00,1899-12-30 00:00:00,172,,,,South Australia,Australia,Priory-Belair-Unley-Regency-Unley-Belair-Priory,1,,1,,
72,1,1,2/02/2002 0:00,1,92.8,1899-12-30 03:19:54,,1899-12-30 00:35:47,1899-12-30 00:29:31,1899-12-30 00:26:31,1899-12-30 00:18:13,194,,,,South Australia,Australia,Holland-NortonS-Lobethal-Gumeracha-Gorge-Holland,1,,1,,
17,1,2,4/02/2002 0:00,2,41.9,1899-12-30 02:12:32,,1899-12-30 00:25:21,1899-12-30 00:23:08,1899-12-30 00:00:21,1899-12-30 00:00:00,167,,,,South Australia,Australia,Priory-Belair-Andersons-Uni-Andersons-QueenJDrive-StationRd-Priory,1,,1,,
73,1,1,5/02/2002 0:00,1,73.8,1899-12-30 02:44:23,,1899-12-30 00:46:18,1899-12-30 00:43:09,1899-12-30 00:00:00,1899-12-30 00:00:00,165,,,,South Australia,Australia,Priory-Belair-Uni.Uni-Anzac-Glenelg-Seacliff-Goodwood-Cross-Freeway-Priory,1,,1,,
18,1,2,6/02/2002 0:00,2,35,1899-12-30 02:00:00,,1899-12-30 00:15:00,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,130,,,,South Australia,Australia,Priory-Belair-Jt's Jt's-Sheps-Simpson,1,,1,,
19,1,2,7/02/2002 0:00,2,30.4,1899-12-30 01:46:50,,1899-12-30 00:30:31,1899-12-30 00:25:18,1899-12-30 00:02:13,1899-12-30 00:00:00,178,,,,South Australia,Australia,Priory-Belair-Glouscter-East Watiparinga-Blackwood-Olave Hill-Upper Sturt-Priory,1,,1,,
74,1,1,9/02/2002 0:00,1,57.7,1899-12-30 02:00:22,,1899-12-30 00:24:04,1899-12-30 00:26:10,1899-12-30 00:07:16,1899-12-30 00:00:28,188,,,,South Australia,Australia,Velocity-Humpty-Piggot-Christies Beach-Seacliff-Seacombe-Sheps-Velocity,1,,1,,
20,1,2,10/02/2002 0:00,2,21.5,1899-12-30 01:23:52,,1899-12-30 00:08:04,1899-12-30 00:14:41,1899-12-30 00:29:14,1899-12-30 00:16:41,185,,,,South Australia,Australia,Woodhouse Race (Senior Men),1,,1,,
21,1,2,11/02/2002 0:00,2,42.1,1899-12-30 02:13:39,,1899-12-30 00:29:05,1899-12-30 00:15:31,1899-12-30 00:00:00,1899-12-30 00:00:00,164,,,,South Australia,Australia,Priory-UpperS-Freeway-Osmond Hill Face-Uni.Uni-Duthy-Andersons-Belair-Priory,1,,1,,
75,1,1,12/02/2002 0:00,1,62.7,1899-12-30 02:20:27,,1899-12-30 00:50:36,1899-12-30 00:09:37,1899-12-30 00:00:00,1899-12-30 00:00:00,158,,,,South Australia,Australia,Priory-Velocity-Belair-Unley-Regency-Unley-Belair-Priory,1,,1,,
76,1,1,16/02/2002 0:00,1,95.1,1899-12-30 03:18:53,,1899-12-30 00:50:30,1899-12-30 00:57:49,1899-12-30 00:06:43,1899-12-30 00:00:00,173,,,,South Australia,Australia,Priory-Mylor-Echunga-Mt Barker-Nairne-Brukunga-Woodside-Hahndorf-Mylor-Stirling-Priory,1,,1,,
77,1,1,21/02/2002 0:00,1,51,1899-12-30 01:28:00,,1899-12-30 00:15:29,1899-12-30 00:39:10,1899-12-30 00:08:44,1899-12-30 00:01:56,182,,,,South Australia,Australia,Goolwa-Pelican Point-Murray Mouth-Goolwa-19 Beacon-Pelican Point-Goolwa,1,,1,,
