Source,RideID,Date,Dist,Time,AvS,Ascent,Commute,MaxHR,AvHR,AvPwr,Temp,MaxS,Gear,loc1,loc2,Kudos,Notes,Year,Month,yearMonth,halfDec,location,administrative_area_level_1,country,state,gLoc
Access,127,1999-12-11,74.94,9612,28.06741573033708,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Belair-Humpty Hill-Loftia Park-Longwood Rd and via Wamersley's to Mylor-Aldgate Valley Rd-Sturt Valley Rd-Belair NP-Belair-Eastwood,1999,12,Dec 1999,1995,"South Australia, Australia",NA,NA,NA,NA
Access,117,1999-12-12,79.87,9483,30.320784561847518,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Greenhill Rd-Deviation Rd-Lobethal-Cudlee Ck-Gorge Rd-Eastwood,1999,12,Dec 1999,1995,"South Australia, Australia",NA,NA,NA,NA
Access,165,1999-12-14,53.85,9477,20.45584045584046,NA,0,NA,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Night Race at Flinders Uni.  A: came 6th.  Flinders onroad- race- Eastwood via road.,1999,12,Dec 1999,1995,"South Australia, Australia",NA,NA,NA,NA
Access,130,1999-12-16,74.1,9976,26.740176423416194,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Norton Summit-Montacute-down Corkscrew-small hills to Greenhill-Duthy-Belair-down Old Belair,1999,12,Dec 1999,1995,"South Australia, Australia",NA,NA,NA,NA
Access,131,1999-12-18,73.69,9781,27.12238012473162,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Belair-Humpty Hill-Loftia Park-Longwood Rd and via Wamersley's to Mylor-Aldgate Valley Rd-Sturt Valley Rd-Belair NP-Belair-Eastwood,1999,12,Dec 1999,1995,"South Australia, Australia",NA,NA,NA,NA
Access,206,1999-12-21,40,7200,20,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Eastwood-Edwardstown Track- 20km TT -Eastwood,1999,12,Dec 1999,1995,"South Australia, Australia",NA,NA,NA,NA
Access,233,1999-12-23,27.22,5337,18.36087689713322,NA,0,NA,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Chambers: Wine Shanty both ways,1999,12,Dec 1999,1995,"South Australia, Australia",NA,NA,NA,NA
Access,86,1999-12-25,127.46,17724,25.888964116452268,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Belair-Clarendon-Meadows-Goolwa-Victor-Goolwa (2:52:15 to 60km/h sign at Goolwa Avs: 30.1),1999,12,Dec 1999,1995,"South Australia, Australia",NA,NA,NA,NA
Access,235,1999-12-26,25.89,3661,25.458617863971593,NA,1,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Glenelg and return (Bay criterium),1999,12,Dec 1999,1995,"South Australia, Australia",NA,NA,NA,NA
Access,90,1999-12-27,111.25,14279,28.048182645843546,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Belair-Clarendon-Meadows-Macclesfield-Echunga-Mylor-Stirling-Blackwood-Eastwood,1999,12,Dec 1999,1995,"South Australia, Australia",NA,NA,NA,NA
Access,84,1999-12-30,230.75,30243,27.46751314353735,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Eastwood-Clarendon-Willunga Hill-Myponga-Yankalilla-Victor-Goolwa-Ashbourne-Meadows-Clarendon-Eastwood,1999,12,Dec 1999,1995,"South Australia, Australia",NA,NA,NA,NA
Access,185,2000-01-02,46.79,5810,28.992082616179,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Glenelg-West Lakes-Pt Road-bike tracks through town,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,189,2000-01-03,45.85,8892,18.562753036437247,NA,0,NA,NA,NA,NA,NA,tourer,South Australia,Australia,NA,Andos-BP-Sth Waitiparinga-Mark's House-Shep Rd-Brighton-Anzac Hwy-Eastwood,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,168,2000-01-04,52.98,7347,25.959983666802774,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Norton Summit-Lofty Summit-Belair NP-Old Belair Rd-Duthy-Eastwood,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,240,2000-01-06,21,5460,13.846153846153847,NA,0,NA,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Carrick Hill-Waite Hill-Bhill Creek-Steep Track to Andos,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,125,2000-01-08,75.02,9936,27.181159420289855,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Blackwood-Humpty Hill-Clarendon-Bakers Gully Rd- R onto some other Rd-L onto some other Rd-Kangarilla-Blackwood-Eastwood,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,238,2000-01-11,23.83,5418,15.83388704318937,NA,0,NA,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Old Belair Rd-Hannaford Rd-via Watiparinga to Marks-via Sheps and Lynton to Clapham (Night Race Cancelled),2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,144,2000-01-13,69.07,10057,24.724271651585955,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Norton Summit-Deviation Rd-Swamp Rd-Crafers-Belair NP-James Rd-Old Belair Rd-Eastwood,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,176,2000-01-15,51,6300,29.142857142857142,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,MegaBike Ride.  Cross-Fullarton-Greenhill-Glenelg-Seacliff-Marion-Sturt-South-Goodwood-Springbank-Unley-Caf��-Eastwood,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,143,2000-01-16,70,9000,28,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,6 laps of Waterfall Gully Rd (5 hard) then up Greenhill Rd and return to Eastwood,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,216,2000-01-17,37,4964,26.833199033037875,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Glenelg-Seacliff-Clapham (swim)-Eastwood,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,171,2000-01-19,52.06,6274,29.871852087982152,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Eastwood-Edwardstown Track- 20km TT -Eastwood,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,107,2000-01-21,88,12600,25.142857142857142,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Old Belair Rd-Humpty Hill-via Loftia-Aldgate Valley Rd-Bridgewater-Carey Gully Rd-Deviation Rd-Deviation Rd-Greenhill-caf�� on King William-Eastwood,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,91,2000-01-23,105,13500,28,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Glenelg-Seacliff-Cement Rd-Black Rd-Blackwood Rdbt-Old Belair Rd-New Belair Rd-Belair NP-Lofty-Greenhill Rd-Norton Summit-Greenhill Rd-Eastwood,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,88,2000-01-26,116.76,14613,28.764524738246767,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Goolwa-Victor-Yankallila-Myponga-Victor-Goolwa,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,163,2000-01-29,55.33,10981,18.13933157271651,NA,0,NA,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Andos-Lynton-Sheps-goat track-East Waitiparinga-Blackwood-Andos-into town to see Skyshow-Eastwood,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,227,2000-01-31,29,3600,29,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Greenhill Rd-The Parade-Hallett Rd-Cleland-Greenhill Rd,2000,1,Jan 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,164,2000-02-02,53.93,6000,32.358,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Anzac Hwy-Rdbt after West Lakes-Anzac Hwy,2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,152,2000-02-03,63.38,9246,24.677482154445165,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Norton Summit-Deviation Rd-past the Mt Lofty Golf Course-Sturt Valley Rd-Upper Sturt Rd-Belair NP-James Rd-Old Belair Rd-Eastwood,2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,114,2000-02-05,81.2,10963,26.664234242451887,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Belair-Humpty Hill-Loftia Park-Longwood Rd and via Wamersley's to Mylor-Aldgate Valley Rd-Sturt Valley Rd-Belair NP-Belair-Hawthorndene (auction)-Eastwood via Belair NP and James Rd,2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,234,2000-02-06,26.17,6283,14.994747731975172,NA,0,NA,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Andos-Lynton-BP-Andos,2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,174,2000-02-08,51.5,6257,29.630813488892443,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Osmond Tce-Main Nth Rd-Grand Juncn Rd-Marion Rd-Sturt Rd-Sth Rd-Clapham-Eastwood,2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,154,2000-02-10,61.68,8672,25.605166051660518,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Norton Summit-Deviation Rd-past the Mt Lofty Golf Course-Belair NP-James Rd-Old Belair Rd-Eastwood,2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,184,2000-02-13,47.17,7348,23.10996189439303,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Norton Summit-Lofty Summit-Belair NP-Old Belair Rd-Duthy-Eastwood,2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,198,2000-02-15,42.38,6466,23.5954222084751,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Norton Summit-Pound Rd-Uraidla-Greenhill Rd,2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,161,2000-02-19,56.26,7915,25.58888186986734,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Old Belair Rd-Humpty Hill-Ironbank Rd-Sturt Valley Rd-Old Mt Barker Rd-Swamp Rd-Greenhill Rd-Eastwood,2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,191,2000-02-22,44.53,8201,19.54737227167419,NA,0,NA,NA,NA,NA,NA,mtb,South Australia,Australia,NA,"Night Race at Flinders Uni.  Last (?) in A, broke chain on last lap.  Felt crap anyway.",2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,148,2000-02-23,67.05,11184,21.582618025751074,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Old Belair Rd-Belair NP-Priory Pl-Sturt Valley-Loftia uturn-Loftia-Wamersley's-Aldgate Valley Rd-Sturt Valley Rd-Belair NP-Old Belair Rd-Eastwood,2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,200,2000-02-24,42,5940,25.454545454545457,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,"SE reps on Waterfall gully rd, 3 plus warmup",2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,122,2000-02-26,75.54,10141,26.816290306675874,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Old Belair Rd-Humpty Hill-Longwood Rd-Mylor-Aldgate Valley-Sturt Valley-Belair NP-Blackwood-Eastwood,2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,89,2000-02-27,113.73,15993,25.600450196961173,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Old Belair Rd-Meadows-Macclesfield-Echunga-Balhannah-Greenhill Rd-Mt Lofty golf course-Sturt Valley Rd-Belair NP-Old Belair Rd,2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,179,2000-02-29,49,6420,27.47663551401869,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,"SE reps on Waterfall gully rd, 4 plus warmup",2000,2,Feb 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,186,2000-03-01,46.77,6458,26.071848869619078,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Norton Summit-Montacute Rd-Eastwood,2000,3,Mar 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,192,2000-03-02,44.47,6460,24.78204334365325,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,SE reps on Norton Summit.  2 by 15min.,2000,3,Mar 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,124,2000-03-04,75.26,9327,29.048568671598588,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Old Belair Rd-Humpty Hill-Kangarilla-Loop to Bakers Gully Rd-Blackwood-Eastwood,2000,3,Mar 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,173,2000-03-05,51.56,13945,13.310577267837935,NA,0,NA,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Carrick Hill-Andos-Lynton-E Watiparinga-Blackwood-E Watiparinga-Lynton-Eastwood,2000,3,Mar 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,224,2000-03-06,31.87,6494,17.667385278718818,NA,0,NA,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Andos-Lynton-E Watiparinga-Rd to Andos-Andos-Eastwood,2000,3,Mar 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,169,2000-03-07,52.47,7854,24.050420168067227,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,SE reps on Norton Summit.  2 by 15min then 1 by Waterfall Gully Rd.,2000,3,Mar 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,111,2000-03-09,81.5,11314,25.932473042248542,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Norton Summit-Lobethal Rd-Burdett Rd-Pound Rd-Monacute Rd-small hills to Portrush-Goodwood-O'Neil-Belair-Old Belair-Eastwood,2000,3,Mar 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,123,2000-03-11,75.32,9995,27.128764382191093,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Old Belair Rd-Humpty Hill-Kangarilla-Loop to Bakers Gully Rd-Blackwood-Eastwood,2000,3,Mar 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,201,2000-03-16,41.75,6846,21.954425942156004,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,"Norton Summit, 2 by 20min se reps.",2000,3,Mar 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,133,2000-03-18,73.51,9349,28.30634292437694,NA,0,NA,NA,NA,NA,NA,roadie,South Australia,Australia,NA,NA,2000,3,Mar 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,244,2000-03-20,13.73,3367,14.68013068013068,NA,0,NA,NA,NA,NA,NA,mtb,South Australia,Australia,NA,NA,2000,3,Mar 2000,1995,"South Australia, Australia",NA,NA,NA,NA
Access,26,2001-10-16,80,10800,26.666666666666668,NA,0,0,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Freeway-Greenhill-Glenelg-Seacliff-Belair-Priory,2001,10,Oct 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,27,2001-10-18,95,12600,27.142857142857142,NA,0,0,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Uni-Etsa-OuterH-Glenelg-Etsa-Belair-Priory,2001,10,Oct 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,28,2001-10-20,58,7800,26.76923076923077,NA,0,0,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Velocity-Seacliff-Anzac-Unley-Velocity-Priory,2001,10,Oct 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,29,2001-10-21,43.6,4500,34.88,NA,0,0,NA,NA,NA,NA,roadie,South Australia,Australia,NA,PedalPrix6hr,2001,10,Oct 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,30,2001-10-23,41,6000,24.599999999999998,NA,1,0,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Uni.Uni-Freeway-Priory,2001,10,Oct 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,31,2001-10-25,80,10800,26.666666666666668,NA,0,0,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Uni-Etsa-OuterH-Glenelg-Etsa-Belair,2001,10,Oct 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,32,2001-10-28,116,15300,27.294117647058822,NA,0,185,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Holland-Regency Crit-Holland-Belair-Priory,2001,10,Oct 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,33,2001-10-30,75,10800,25,NA,0,186,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Uni-Holland-Sky-Coach Rd-NS1-Lofty-Priory,2001,10,Oct 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,34,2001-11-01,106,14400,26.5,NA,0,190,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Uni-Etsa-OuterH-Glenelg-Etsa-Belair-Simpson-Priory,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,35,2001-11-04,111.6,16186,24.8214506363524,NA,0,186,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Holland-Freeway-Mylor-Hahndorf-Littlehampton-Woodside-Balhannah-Greenhill Rd-Lofty-Priory,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,36,2001-11-06,69.6,8331,30.0756211739287,NA,0,192,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Clapham-Regency Crit-Clapham,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,37,2001-11-08,97.7,12975,27.107514450867054,NA,0,189,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Etsa-NortonS-Greenhill-Glenelg-Seacliff-FlindersUni-Priory,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,38,2001-11-10,111.1,14617,27.36265991653554,NA,0,177,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Unley Mobil-Belair-Humpty-Bakers Gully-Chapel Hill-McLaren Vale-Pennys Hill-Whickhams Hill-Bakers Gully-Humpty-Ironbank-Pole-Priory,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,39,2001-11-13,80.3,10432,27.710889570552148,NA,0,191,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Uni-Regency Crit-Clapham-Belair-Priory,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,40,2001-11-15,59.8,9000,23.919999999999998,NA,0,169,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Karran-Brownhill Ck-Belair-Humpty-Ironbank-Pole-Priory,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,41,2001-11-17,60,8400,25.71428571428571,NA,0,183,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Velocity-Belair-Unley-Freeway-Lofty-Uraidla-Crafers-Eastern Gate-Priory,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,42,2001-11-20,65,7200,32.5,NA,0,192,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Regency Crit-Holland,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,43,2001-11-22,78,10905,25.74965612104539,NA,0,190,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Etsa-NortonS-Greenhill-Duthy-Belair-Priory,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,44,2001-11-24,65.8,9584,24.716193656093488,NA,0,154,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Velocity-Seacliff-Burbridge-Unley-Belair-Priory,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,45,2001-11-25,29.5,2700,39.333333333333336,NA,0,0,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Whitmore Square Crit,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,46,2001-11-28,55,8040,24.62686567164179,NA,0,181,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Uni-Holland-NortonS-Pound-Deviation-Rangeview-Crafers-Priory,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,47,2001-11-29,99.5,12719,28.162591398694868,NA,0,192,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Uni-Etsa-Portrush-Freeway-Lofty-Greenhill-Balhannah-Hahndorf-Mylor-Stirling-Priory,2001,11,Nov 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,48,2001-12-01,139.6,18911,26.575009253873407,NA,0,183,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Holland-Glenelg-Seacliff-Maslins-McClarenVale-Clarendon-Pole-Belair-Freeway-Priory,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,49,2001-12-09,62.9,9038,25.054215534410268,NA,0,168,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Humpty-Cherry Gardens-Pole-Priory-Belair-Flinders,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,50,2001-12-10,19,3485,19.626972740315637,NA,1,177,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Uni-Priory. Lap (Duthy-Old Belair),2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,12,2001-12-11,47.6,9589,17.870476587756805,NA,0,189,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Priory-Simpson-Sheps-Simpson-Priory,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,51,2001-12-13,89.1,12293,26.09289839746197,NA,0,186,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Uni-Etsa-NortonS-Flats to Grange-Henley Beach-Glenelg-Cross-Belair-Old Belair-Priory,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,13,2001-12-15,37.6,9600,14.100000000000001,NA,0,0,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Priory-Belair-Andersons-Brown Hill-Waite-Andersons-Lynton-Belair-Priory,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,52,2001-12-15,75.7,10201,26.71502793843741,NA,0,169,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Sturt Valley-Lofty-Montecute-Corkscrew-Gorge-Fox Creek-Lenswood-Deviation-Uraidla-Crafers-Priory,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,53,2001-12-18,101.1,10950,33.23835616438356,NA,0,190,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Unley-Regency Crit-Beach-Anzac-MegaBike,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,54,2001-12-20,76.2,10123,27.09868616022918,NA,0,174,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Sturt Valley-Lofty-Montecute-Corkscrew-Gorge-Fox Creek-Lenswood-Deviation-Uraidla-Crafers-Priory,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,14,2001-12-22,22.8,6373,12.879334693237094,NA,0,172,NA,NA,NA,NA,mtb,South Australia,Australia,NA,Simpson-Blackwood-Flinders-Simpson,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,55,2001-12-23,97.9,11523,30.585784951835464,NA,0,194,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Belair-Unley-Regency Crit-Unley-Belair-Priory,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,56,2001-12-26,48,6000,28.799999999999997,NA,0,190,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Holland-Glenelg Crit-Holland,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,57,2001-12-27,113.7,15300,26.75294117647059,NA,0,186,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Blackwood-Humpty-Bakers Gully-Whickhams Hill-The Range-Pennys Hill-McClaren Vale-Chapel Hill-Bakers Gully-Humpty-Cherry Gardens-Pole-Priory,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,58,2001-12-30,204.6,26131,28.18721059278252,NA,0,158,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Mylor-Echunga-Macclesfield-Strathalbyn-Wellington-Murray Bridge-Callington-Hahndorf-Mylor-Priory,2001,12,Dec 2001,2000,"South Australia, Australia",NA,NA,NA,NA
Access,11,2002-01-01,25,3600,25,NA,0,177,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Trainer. 5min max st-10min single leg-10min pyramid gears-5min max st,2002,1,Jan 2002,2000,"South Australia, Australia",NA,NA,NA,NA
Access,59,2002-01-03,67.8,9729,25.08788159111933,NA,0,192,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Priory-Holland-Belair-Acklands Hill Rd-Loftia-Mylor-Aldgate Valley-Hospital Hill-Sturt Valley-Priory,2002,1,Jan 2002,2000,"South Australia, Australia",NA,NA,NA,NA
Access,60,2002-01-05,91.9,11542,28.664009703690873,NA,0,184,NA,NA,NA,NA,roadie,South Australia,Australia,NA,Holland-Greenhill-Deviation-Lobethal-Gumeracha-back of Checkers-Gorge-Torrens Rd-Nth East Rd-Holland,2002,1,Jan 2002,2000,"South Australia, Australia",NA,NA,NA,NA
